Source,Status,SectionNode,EquationName,EquationRef,Description,EquationAsText,ResultVariable,InputVariable1,InputVariable2,InputVariable3,InputVariable4,InputVariable5,InputVariable6,InputVariable7,InputVariable8,InputVariable9,TestCalulation,TestInput1,TestInput2,TestInput3,TestInput4,TestInput5,TestInput6,TestInput7,TestInput8,TestInput9
,,Chapter_12>Page_06>Section_01,,Eq_12_06_01_03,,A2743 = (PI/4)*(D^2-d^2),A2743:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,-18.588995,3.718942292,6.12362436,,,,,,,
,,Chapter_12>Page_06>Section_01,,Eq_12_06_01_04,,A2744 = (PI/4)*(D^2-d^2),A2744:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,19.7387748,5.069748045,0.755087144,,,,,,,
,,Chapter_12>Page_06>Section_02,,Eq_12_06_02_01,,A2745 = (PI/4)*(D^2-d^2),A2745:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,-4.079331113,6.187331656,6.593712059,,,,,,,
,,Chapter_12>Page_06>Section_02,,Eq_12_06_02_02,,A2746 = (PI/4)*(D^2-d^2),A2746:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,-70.02870316,3.238321825,9.982486783,,,,,,,
,,Chapter_12>Page_06>Section_02,,Eq_12_06_02_03,,A2747 = (PI/4)*(D^2-d^2),A2747:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,3.924389004,2.238143943,0.112254354,,,,,,,
,,Chapter_12>Page_06>Section_02,,Eq_12_06_02_04,,A2748 = (PI/4)*(D^2-d^2),A2748:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,35.00549431,7.388660522,3.165742356,,,,,,,
,,Chapter_12>Page_06>Section_03,,Eq_12_06_03_01,,A2749 = (PI/4)*(D^2-d^2),A2749:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,2.703850022,4.036758778,3.585076381,,,,,,,
,,Chapter_12>Page_06>Section_03,,Eq_12_06_03_02,,A2750 = (PI/4)*(D^2-d^2),A2750:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,27.85354758,6.170062991,1.614137252,,,,,,,
,,Chapter_12>Page_06>Section_03,,Eq_12_06_03_03,,A2751 = (PI/4)*(D^2-d^2),A2751:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,-33.5156256,2.122802286,6.868748753,,,,,,,
,,Chapter_12>Page_06>Section_03,,Eq_12_06_03_04,,A2752 = (PI/4)*(D^2-d^2),A2752:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,5.599625551,3.178211566,1.723764505,,,,,,,
,,Chapter_12>Page_06>Section_04,,Eq_12_06_04_01,,A2753 = (PI/4)*(D^2-d^2),A2753:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,64.61343807,9.192657631,1.495516584,,,,,,,
,,Chapter_12>Page_06>Section_04,,Eq_12_06_04_02,,A2754 = (PI/4)*(D^2-d^2),A2754:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,-15.0583637,0.774262096,4.44661511,,,,,,,
,,Chapter_12>Page_06>Section_04,,Eq_12_06_04_03,,A2755 = (PI/4)*(D^2-d^2),A2755:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,39.61214088,7.768451164,3.148505878,,,,,,,
,,Chapter_12>Page_06>Section_04,,Eq_12_06_04_04,,A2756 = (PI/4)*(D^2-d^2),A2756:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,20.8136663,5.648344262,2.324437546,,,,,,,
,,Chapter_12>Page_06>Section_05,,Eq_12_06_05_01,,A2757 = (PI/4)*(D^2-d^2),A2757:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,-3.455690152,0.59406449,2.180099533,,,,,,,
,,Chapter_12>Page_06>Section_05,,Eq_12_06_05_02,,A2758 = (PI/4)*(D^2-d^2),A2758:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,3.318151647,8.609927155,8.360983418,,,,,,,
,,Chapter_12>Page_06>Section_05,,Eq_12_06_05_03,,A2759 = (PI/4)*(D^2-d^2),A2759:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,41.06070305,7.231237877,0.103394253,,,,,,,
,,Chapter_12>Page_06>Section_05,,Eq_12_06_05_04,,A2760 = (PI/4)*(D^2-d^2),A2760:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,17.31356904,5.254796832,2.359781553,,,,,,,
,,Chapter_12>Page_07>Section_01,,Eq_12_07_01_01,,A2761 = (PI/4)*(D^2-d^2),A2761:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,34.04626818,6.584408119,0.073316233,,,,,,,
,,Chapter_12>Page_07>Section_01,,Eq_12_07_01_02,,A2762 = (PI/4)*(D^2-d^2),A2762:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,-37.59974232,6.624796437,9.579217433,,,,,,,
,,Chapter_12>Page_07>Section_01,,Eq_12_07_01_03,,A2763 = (PI/4)*(D^2-d^2),A2763:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,39.88094006,7.214263183,1.125878903,,,,,,,
,,Chapter_12>Page_07>Section_01,,Eq_12_07_01_04,,A2764 = (PI/4)*(D^2-d^2),A2764:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,68.37077612,9.835820576,3.113035585,,,,,,,
,,Chapter_12>Page_07>Section_02,,Eq_12_07_02_01,,A2765 = (PI/4)*(D^2-d^2),A2765:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,-29.17580337,5.01332911,7.891847398,,,,,,,
,,Chapter_12>Page_07>Section_02,,Eq_12_07_02_02,,A2766 = (PI/4)*(D^2-d^2),A2766:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,66.62375101,9.237143197,0.704854623,,,,,,,
,,Chapter_12>Page_07>Section_02,,Eq_12_07_02_03,,A2767 = (PI/4)*(D^2-d^2),A2767:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,20.49823935,9.542182347,8.059409097,,,,,,,
,,Chapter_12>Page_07>Section_02,,Eq_12_07_02_04,,A2768 = (PI/4)*(D^2-d^2),A2768:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,41.78629036,7.333408425,0.758235991,,,,,,,
,,Chapter_12>Page_07>Section_03,,Eq_12_07_03_01,,A2769 = (PI/4)*(D^2-d^2),A2769:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,27.22344126,6.079115951,1.514492916,,,,,,,
,,Chapter_12>Page_07>Section_03,,Eq_12_07_03_02,,A2770 = (PI/4)*(D^2-d^2),A2770:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,7.275229708,3.043899602,0.047059827,,,,,,,
,,Chapter_12>Page_07>Section_03,,Eq_12_07_03_03,,A2771 = (PI/4)*(D^2-d^2),A2771:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,17.59100201,5.844967351,3.430172584,,,,,,,
,,Chapter_12>Page_07>Section_03,,Eq_12_07_03_04,,A2772 = (PI/4)*(D^2-d^2),A2772:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,61.26871151,9.083397829,2.12093606,,,,,,,
,,Chapter_12>Page_07>Section_04,,Eq_12_07_04_01,,A2773 = (PI/4)*(D^2-d^2),A2773:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,20.00990756,9.226123471,7.722949482,,,,,,,
,,Chapter_12>Page_07>Section_04,,Eq_12_07_04_02,,A2774 = (PI/4)*(D^2-d^2),A2774:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,-3.922495401,0.449654442,2.279575701,,,,,,,
,,Chapter_12>Page_07>Section_04,,Eq_12_07_04_03,,A2775 = (PI/4)*(D^2-d^2),A2775:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,5.720052806,3.742699153,2.593221842,,,,,,,
,,Chapter_12>Page_07>Section_04,,Eq_12_07_04_04,,A2776 = (PI/4)*(D^2-d^2),A2776:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,43.58409777,9.425125819,5.774080005,,,,,,,
,,Chapter_12>Page_07>Section_05,,Eq_12_07_05_01,,A2777 = (PI/4)*(D^2-d^2),A2777:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,-74.12713254,0.938293759,9.76022498,,,,,,,
,,Chapter_12>Page_07>Section_05,,Eq_12_07_05_02,,A2778 = (PI/4)*(D^2-d^2),A2778:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,23.139415,5.951971352,2.442118907,,,,,,,
,,Chapter_12>Page_07>Section_05,,Eq_12_07_05_03,,A2779 = (PI/4)*(D^2-d^2),A2779:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,7.79366238,4.150980576,2.703227812,,,,,,,
,,Chapter_12>Page_07>Section_05,,Eq_12_07_05_04,,A2780 = (PI/4)*(D^2-d^2),A2780:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,8.35857878,3.290114159,0.427057537,,,,,,,
,,Chapter_12>Page_08>Section_01,,Eq_12_08_01_01,,A2781 = (PI/4)*(D^2-d^2),A2781:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,33.60610035,9.76936018,7.256154795,,,,,,,
,,Chapter_12>Page_08>Section_01,,Eq_12_08_01_02,,A2782 = (PI/4)*(D^2-d^2),A2782:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,-7.012941522,2.802656418,4.096832614,,,,,,,
,,Chapter_12>Page_08>Section_01,,Eq_12_08_01_03,,A2783 = (PI/4)*(D^2-d^2),A2783:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,-8.945802583,0.373307037,3.395512885,,,,,,,
,,Chapter_12>Page_08>Section_01,,Eq_12_08_01_04,,A2784 = (PI/4)*(D^2-d^2),A2784:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,32.29845844,6.443392334,0.627399597,,,,,,,
,,Chapter_12>Page_08>Section_02,,Eq_12_08_02_01,,A2785 = (PI/4)*(D^2-d^2),A2785:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,-6.529761455,3.102150678,4.235243716,,,,,,,
,,Chapter_12>Page_08>Section_02,,Eq_12_08_02_02,,A2786 = (PI/4)*(D^2-d^2),A2786:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,-23.05695555,6.605804252,8.543633735,,,,,,,
,,Chapter_12>Page_08>Section_02,,Eq_12_08_02_03,,A2787 = (PI/4)*(D^2-d^2),A2787:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,23.40672678,7.282575463,4.820117762,,,,,,,
,,Chapter_12>Page_08>Section_02,,Eq_12_08_02_04,,A2788 = (PI/4)*(D^2-d^2),A2788:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,0.310827932,8.853230887,8.830851529,,,,,,,
,,Chapter_12>Page_08>Section_03,,Eq_12_08_03_01,,A2789 = (PI/4)*(D^2-d^2),A2789:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,-17.89998374,7.012865254,8.483586872,,,,,,,
,,Chapter_12>Page_08>Section_03,,Eq_12_08_03_02,,A2790 = (PI/4)*(D^2-d^2),A2790:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,-62.6933502,1.807588638,9.115428095,,,,,,,
,,Chapter_12>Page_08>Section_03,,Eq_12_08_03_03,,A2791 = (PI/4)*(D^2-d^2),A2791:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,26.8494129,5.85063217,0.210148824,,,,,,,
,,Chapter_12>Page_08>Section_03,,Eq_12_08_03_04,,A2792 = (PI/4)*(D^2-d^2),A2792:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,-29.29370313,7.6029701,9.752079552,,,,,,,
,,Chapter_12>Page_08>Section_04,,Eq_12_08_04_01,,A2793 = (PI/4)*(D^2-d^2),A2793:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,-16.50028568,6.101019714,7.630940818,,,,,,,
,,Chapter_12>Page_08>Section_04,,Eq_12_08_04_02,,A2794 = (PI/4)*(D^2-d^2),A2794:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,-25.67569352,4.765844961,7.443425725,,,,,,,
,,Chapter_12>Page_08>Section_04,,Eq_12_08_04_03,,A2795 = (PI/4)*(D^2-d^2),A2795:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,10.6435178,3.818975417,1.016280217,,,,,,,
,,Chapter_12>Page_08>Section_04,,Eq_12_08_04_04,,A2796 = (PI/4)*(D^2-d^2),A2796:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,-17.56621813,5.635358016,7.35685147,,,,,,,
,,Chapter_12>Page_08>Section_05,,Eq_12_08_05_01,,A2797 = (PI/4)*(D^2-d^2),A2797:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,-34.94068787,4.09749427,7.827983444,,,,,,,
,,Chapter_12>Page_08>Section_05,,Eq_12_08_05_02,,A2798 = (PI/4)*(D^2-d^2),A2798:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,0.799116181,1.210317282,0.668880857,,,,,,,
,,Chapter_12>Page_08>Section_05,,Eq_12_08_05_03,,A2799 = (PI/4)*(D^2-d^2),A2799:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,20.66699324,5.708307329,2.504144464,,,,,,,
,,Chapter_12>Page_08>Section_05,,Eq_12_08_05_04,,A2800 = (PI/4)*(D^2-d^2),A2800:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,8.057424884,3.202987332,0.009790876,,,,,,,
,,Chapter_12>Page_09>Section_01,,Eq_12_09_01_01,,A2801 = (PI/4)*(D^2-d^2),A2801:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,-20.61236587,5.832576161,7.762952017,,,,,,,
,,Chapter_12>Page_09>Section_01,,Eq_12_09_01_02,,A2802 = (PI/4)*(D^2-d^2),A2802:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,-1.052037312,2.90327285,3.125458167,,,,,,,
,,Chapter_12>Page_09>Section_01,,Eq_12_09_01_03,,A2803 = (PI/4)*(D^2-d^2),A2803:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,-32.81201628,2.478846342,6.922588812,,,,,,,
,,Chapter_12>Page_09>Section_01,,Eq_12_09_01_04,,A2804 = (PI/4)*(D^2-d^2),A2804:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,-33.00502435,3.701802937,7.465028277,,,,,,,
,,Chapter_12>Page_09>Section_02,,Eq_12_09_02_01,,A2805 = (PI/4)*(D^2-d^2),A2805:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,34.92878135,8.011583879,4.439906596,,,,,,,
,,Chapter_12>Page_09>Section_02,,Eq_12_09_02_02,,A2806 = (PI/4)*(D^2-d^2),A2806:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,16.49563011,4.884458071,1.689686975,,,,,,,
,,Chapter_12>Page_09>Section_02,,Eq_12_09_02_03,,A2807 = (PI/4)*(D^2-d^2),A2807:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,31.50378856,9.247960956,6.738910329,,,,,,,
,,Chapter_12>Page_09>Section_02,,Eq_12_09_02_04,,A2808 = (PI/4)*(D^2-d^2),A2808:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,1.8944818,4.318834857,4.029913818,,,,,,,
,,Chapter_12>Page_09>Section_03,,Eq_12_09_03_01,,A2809 = (PI/4)*(D^2-d^2),A2809:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,25.42492866,7.140457062,4.314406386,,,,,,,
,,Chapter_12>Page_09>Section_03,,Eq_12_09_03_02,,A2810 = (PI/4)*(D^2-d^2),A2810:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,-55.5553115,1.873359385,8.616536132,,,,,,,
,,Chapter_12>Page_09>Section_03,,Eq_12_09_03_03,,A2811 = (PI/4)*(D^2-d^2),A2811:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,14.3018331,8.855088733,7.759055162,,,,,,,
,,Chapter_12>Page_09>Section_03,,Eq_12_09_03_04,,A2812 = (PI/4)*(D^2-d^2),A2812:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,-6.550998823,1.126649735,3.100053287,,,,,,,
,,Chapter_12>Page_09>Section_04,,Eq_12_09_04_01,,A2813 = (PI/4)*(D^2-d^2),A2813:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,43.17123771,7.419515392,0.28614961,,,,,,,
,,Chapter_12>Page_09>Section_04,,Eq_12_09_04_02,,A2814 = (PI/4)*(D^2-d^2),A2814:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,31.1008232,6.502272094,1.637297901,,,,,,,
,,Chapter_12>Page_09>Section_04,,Eq_12_09_04_03,,A2815 = (PI/4)*(D^2-d^2),A2815:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,-62.1921261,2.14442489,9.15336181,,,,,,,
,,Chapter_12>Page_09>Section_04,,Eq_12_09_04_04,,A2816 = (PI/4)*(D^2-d^2),A2816:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,-46.7331059,3.980116064,8.680078477,,,,,,,
,,Chapter_12>Page_09>Section_05,,Eq_12_09_05_01,,A2817 = (PI/4)*(D^2-d^2),A2817:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,-60.00003091,3.892316842,9.567891222,,,,,,,
,,Chapter_12>Page_09>Section_05,,Eq_12_09_05_02,,A2818 = (PI/4)*(D^2-d^2),A2818:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,62.8220992,9.68525866,3.717076046,,,,,,,
,,Chapter_12>Page_09>Section_05,,Eq_12_09_05_03,,A2819 = (PI/4)*(D^2-d^2),A2819:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,6.839283205,3.479294983,1.843216683,,,,,,,
,,Chapter_12>Page_09>Section_05,,Eq_12_09_05_04,,A2820 = (PI/4)*(D^2-d^2),A2820:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,24.86759167,9.36789248,7.4896601,,,,,,,
,,Chapter_12>Page_10>Section_01,,Eq_12_10_01_01,,A2821 = (PI/4)*(D^2-d^2),A2821:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,-10.44303444,1.801014376,4.066956749,,,,,,,
,,Chapter_12>Page_10>Section_01,,Eq_12_10_01_02,,A2822 = (PI/4)*(D^2-d^2),A2822:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,-26.60108239,1.658388064,6.051429666,,,,,,,
,,Chapter_12>Page_10>Section_01,,Eq_12_10_01_03,,A2823 = (PI/4)*(D^2-d^2),A2823:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,-0.532534471,8.237522999,8.278576515,,,,,,,
,,Chapter_12>Page_10>Section_01,,Eq_12_10_01_04,,A2824 = (PI/4)*(D^2-d^2),A2824:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,-13.4309486,2.502941209,4.833790395,,,,,,,
,,Chapter_12>Page_10>Section_02,,Eq_12_10_02_01,,A2825 = (PI/4)*(D^2-d^2),A2825:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,-3.331739872,1.742193529,2.697654769,,,,,,,
,,Chapter_12>Page_10>Section_02,,Eq_12_10_02_02,,A2826 = (PI/4)*(D^2-d^2),A2826:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,-47.29732752,2.682845535,8.210876197,,,,,,,
,,Chapter_12>Page_10>Section_02,,Eq_12_10_02_03,,A2827 = (PI/4)*(D^2-d^2),A2827:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,68.90496127,9.380278258,0.507049,,,,,,,
,,Chapter_12>Page_10>Section_02,,Eq_12_10_02_04,,A2828 = (PI/4)*(D^2-d^2),A2828:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,70.03545664,9.467718795,0.682485353,,,,,,,
,,Chapter_12>Page_10>Section_03,,Eq_12_10_03_01,,A2829 = (PI/4)*(D^2-d^2),A2829:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,-25.41247971,3.653658564,6.760576528,,,,,,,
,,Chapter_12>Page_10>Section_03,,Eq_12_10_03_02,,A2830 = (PI/4)*(D^2-d^2),A2830:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,-19.31743042,6.166521729,7.913387805,,,,,,,
,,Chapter_12>Page_10>Section_03,,Eq_12_10_03_03,,A2831 = (PI/4)*(D^2-d^2),A2831:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,48.88438604,8.33122161,2.677259808,,,,,,,
,,Chapter_12>Page_10>Section_03,,Eq_12_10_03_04,,A2832 = (PI/4)*(D^2-d^2),A2832:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,21.93062356,6.446034094,3.69166878,,,,,,,
,,Chapter_12>Page_10>Section_04,,Eq_12_10_04_01,,A2833 = (PI/4)*(D^2-d^2),A2833:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,-27.98859549,0.136912318,5.971175057,,,,,,,
,,Chapter_12>Page_10>Section_04,,Eq_12_10_04_02,,A2834 = (PI/4)*(D^2-d^2),A2834:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,-28.50420094,2.379948476,6.477409249,,,,,,,
,,Chapter_12>Page_10>Section_04,,Eq_12_10_04_03,,A2835 = (PI/4)*(D^2-d^2),A2835:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,43.46784262,9.119934245,5.275246391,,,,,,,
,,Chapter_12>Page_10>Section_04,,Eq_12_10_04_04,,A2836 = (PI/4)*(D^2-d^2),A2836:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,21.7487026,6.634501693,4.040458454,,,,,,,
,,Chapter_12>Page_10>Section_05,,Eq_12_10_05_01,,A2837 = (PI/4)*(D^2-d^2),A2837:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,4.899278863,3.006479476,1.673607855,,,,,,,
,,Chapter_12>Page_10>Section_05,,Eq_12_10_05_02,,A2838 = (PI/4)*(D^2-d^2),A2838:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,21.88122982,7.148258773,4.820534865,,,,,,,
,,Chapter_12>Page_10>Section_05,,Eq_12_10_05_03,,A2839 = (PI/4)*(D^2-d^2),A2839:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,27.8771972,6.042701113,1.009894488,,,,,,,
,,Chapter_12>Page_10>Section_05,,Eq_12_10_05_04,,A2840 = (PI/4)*(D^2-d^2),A2840:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,14.46019954,4.354870509,0.744042515,,,,,,,
,,Chapter_12>Page_11>Section_01,,Eq_12_11_01_01,,A2841 = (PI/4)*(D^2-d^2),A2841:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,-0.59853385,4.735241915,4.81503821,,,,,,,
,,Chapter_12>Page_11>Section_01,,Eq_12_11_01_02,,A2842 = (PI/4)*(D^2-d^2),A2842:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,35.59059644,7.549672432,3.417923202,,,,,,,
,,Chapter_12>Page_11>Section_01,,Eq_12_11_01_03,,A2843 = (PI/4)*(D^2-d^2),A2843:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,3.391209728,4.707540016,4.224110637,,,,,,,
,,Chapter_12>Page_11>Section_01,,Eq_12_11_01_04,,A2844 = (PI/4)*(D^2-d^2),A2844:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,3.962456413,5.689723332,5.227599391,,,,,,,
,,Chapter_12>Page_11>Section_02,,Eq_12_11_02_01,,A2845 = (PI/4)*(D^2-d^2),A2845:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,34.39682546,7.058863227,2.456043907,,,,,,,
,,Chapter_12>Page_11>Section_02,,Eq_12_11_02_02,,A2846 = (PI/4)*(D^2-d^2),A2846:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,18.73351169,7.163611444,5.24071379,,,,,,,
,,Chapter_12>Page_11>Section_02,,Eq_12_11_02_03,,A2847 = (PI/4)*(D^2-d^2),A2847:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,3.188708531,2.016357302,0.075544483,,,,,,,
,,Chapter_12>Page_11>Section_02,,Eq_12_11_02_04,,A2848 = (PI/4)*(D^2-d^2),A2848:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,13.13375029,5.289109214,3.354439751,,,,,,,
,,Chapter_12>Page_11>Section_03,,Eq_12_11_03_01,,A2849 = (PI/4)*(D^2-d^2),A2849:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,-4.466239716,2.0438673,3.14069842,,,,,,,
,,Chapter_12>Page_11>Section_03,,Eq_12_11_03_02,,A2850 = (PI/4)*(D^2-d^2),A2850:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,13.02269851,4.073871243,0.124145829,,,,,,,
,,Chapter_12>Page_11>Section_03,,Eq_12_11_03_03,,A2851 = (PI/4)*(D^2-d^2),A2851:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,14.24165981,4.490778023,1.426198723,,,,,,,
,,Chapter_12>Page_11>Section_03,,Eq_12_11_03_04,,A2852 = (PI/4)*(D^2-d^2),A2852:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,41.82339719,7.412436005,1.301154996,,,,,,,
,,Chapter_12>Page_11>Section_04,,Eq_12_11_04_01,,A2853 = (PI/4)*(D^2-d^2),A2853:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,9.761019295,8.837498313,8.103904039,,,,,,,
,,Chapter_12>Page_11>Section_04,,Eq_12_11_04_02,,A2854 = (PI/4)*(D^2-d^2),A2854:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,19.12340434,9.238405825,7.81021559,,,,,,,
,,Chapter_12>Page_11>Section_04,,Eq_12_11_04_03,,A2855 = (PI/4)*(D^2-d^2),A2855:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,-71.81517345,0.961006292,9.610486556,,,,,,,
,,Chapter_12>Page_11>Section_04,,Eq_12_11_04_04,,A2856 = (PI/4)*(D^2-d^2),A2856:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,5.964665522,3.744252511,2.5347542,,,,,,,
